5.269579008521186552e+02,8.198293384408722204e+02,7.101801708589906639e+02,1.121145307110041813e+03,1.383765509480720539e+03,9.858964784715469705e+02,8.736567815886692188e+02,1.064281684354549498e+03,8.495475214104612860e+02,6.488407484626987980e+02,7.059099963056264642e+02,7.562616257766565013e+02,1.319053261629383314e+03,9.202025037605508260e+02,6.569876478333085288e+02,3.379988112514136560e+02,1.343511325434110177e+03,1.069556923009770799e+03,3.556281186719901370e+02,1.045355748038608226e+03,5.594376804140470085e+02,1.121069631754827469e+03,7.984061409317422431e+02,5.675793157078713875e+02,7.586006297205583451e+02,6.803016538492088330e+02,1.475998221623221525e+03,7.569463654226855169e+02,7.465878445069810141e+02,7.572713162669222129e+02,8.651853430919804850e+02,7.818221042950627862e+02,7.702113670078106225e+02,3.034437784457840621e+02
5.269579008521186552e+02,8.154605771908870793e+02,7.101801708589906639e+02,1.066056367159943647e+03,5.211183660168320557e+02,9.537781032736647830e+02,8.646403418708829349e+02,8.826621357723266783e+02,8.349974154089718468e+02,4.573122335422214633e+02,7.059099963056264642e+02,7.562616257766565013e+02,1.112656231222203814e+03,9.202025037605508260e+02,6.569876478333085288e+02,3.379988112514136560e+02,1.343511325434110177e+03,9.504531478900576076e+02,3.556281186719901370e+02,7.811795925115156933e+02,5.594376804140470085e+02,4.240860501935674165e+02,5.374869349832096077e+02,5.675793157078713875e+02,7.586006297205583451e+02,6.803016538492088330e+02,1.231574905548638299e+03,7.569463654226855169e+02,7.465878445069810141e+02,7.236994843062134350e+02,8.651853430919804850e+02,6.883952594220363608e+02,7.351436644065972814e+02,2.594095229491222767e+02
5.269579008521186552e+02,6.099044492840810108e+02,7.101801708589906639e+02,8.691646991745786863e+02,5.211183660168320557e+02,6.924497817746686223e+02,6.669419888654656461e+02,6.467048707643352827e+02,8.349974154089718468e+02,4.411505413734466856e+02,7.059099963056264642e+02,7.562616257766565013e+02,3.968715347844040480e+02,9.202025037605508260e+02,6.413613265720448453e+02,3.379988112514136560e+02,1.014335627284924044e+03,9.504531478900576076e+02,3.556281186719901370e+02,5.298754516947878983e+02,5.594376804140470085e+02,4.199644395069739744e+02,5.191469452444105173e+02,4.759090691836976248e+02,7.047827781333207895e+02,4.865779292612764380e+02,1.188806149883573653e+03,7.569463654226855169e+02,6.251818761270543519e+02,6.141449356531126114e+02,8.651853430919804850e+02,5.983691717731787776e+02,6.196634058900834816e+02,2.198779832050240373e+02
4.827893357887807610e+02,6.099044492840810108e+02,7.101801708589906639e+02,4.710217071203113619e+02,5.129342427051067261e+02,6.885337782464598604e+02,6.387090120775943660e+02,6.467048707643352827e+02,8.349974154089718468e+02,4.411505413734466856e+02,7.059099963056264642e+02,7.562616257766565013e+02,3.968715347844040480e+02,9.202025037605508260e+02,4.839374529867973820e+02,3.379988112514136560e+02,8.950899733959146261e+02,9.504531478900576076e+02,3.490884328217366601e+02,5.298754516947878983e+02,5.594376804140470085e+02,4.199644395069739744e+02,5.191469452444105173e+02,4.759090691836976248e+02,6.089573440677310145e+02,4.587264249083510776e+02,5.781949499466460338e+02,7.076973628719964609e+02,5.374018895593441130e+02,6.141449356531126114e+02,8.651853430919804850e+02,5.502170834924797873e+02,5.548273819532633979e+02,1.877412216612142117e+02
4.827893357887807610e+02,6.099044492840810108e+02,6.763515132388911297e+02,4.710217071203113619e+02,5.129342427051067261e+02,6.885337782464598604e+02,4.752528662777588693e+02,4.262421175866401200e+02,3.342162909157664785e+02,4.023718269067692859e+02,6.794533052567595632e+02,7.562616257766565013e+02,3.224494395189774423e+02,8.053616733005305832e+02,4.839374529867973820e+02,3.379988112514136560e+02,8.920057012402120336e+02,9.504531478900576076e+02,3.490884328217366601e+02,4.302685097963385488e+02,5.594376804140470085e+02,4.199644395069739744e+02,5.191469452444105173e+02,4.759090691836976248e+02,5.835593492583219586e+02,4.587264249083510776e+02,5.553819298495102430e+02,7.076973628719964609e+02,4.590779486540618564e+02,3.419609798924156507e+02,8.548998319071909009e+02,5.006664173412065111e+02,4.833633943877890715e+02,1.874995261660687333e+02
4.556659178644587769e+02,5.606250799656449999e+02,6.763515132388911297e+02,4.483489842517745387e+02,4.321354050478570343e+02,6.616325555535272542e+02,4.752528662777588693e+02,4.262421175866401200e+02,3.200429161359129466e+02,3.169918485678868478e+02,6.539726845124343981e+02,6.247325709720610121e+02,3.224494395189774423e+02,6.453653082972037964e+02,4.682807498212372366e+02,3.379988112514136560e+02,6.317312113440896155e+02,7.179413017382768203e+02,1.433296999068697346e+02,4.278054780879160717e+02,5.594376804140470085e+02,4.199644395069739744e+02,3.683148083405054081e+02,4.154203281338000124e+02,1.385889050259754924e+02,4.587264249083510776e+02,4.566352101812315141e+02,7.076973628719964609e+02,4.406689869613651922e+02,3.419609798924156507e+02,6.697558918093994862e+02,4.330608081760851178e+02,4.445089856065698655e+02,1.651783443031856962e+02
4.098439889299604033e+02,3.404700675650082076e+02,4.862756674487494593e+02,4.483489842517745387e+02,4.321354050478570343e+02,1.622017365941845810e+02,4.752528662777588693e+02,4.262421175866401200e+02,3.146788905003222681e+02,2.222992617179947104e+02,5.698200849241163723e+02,5.485390323060549917e+02,3.224494395189774423e+02,3.323781594569638287e+02,4.525262237776280472e+02,3.379988112514136560e+02,5.316575153344024329e+02,7.179413017382768203e+02,1.433296999068697346e+02,2.763865532820141198e+02,4.955793444406828598e+02,4.199644395069739744e+02,3.683148083405054081e+02,4.154203281338000124e+02,1.385889050259754924e+02,4.556215601154500519e+02,4.277300665121346128e+02,2.203303731144368669e+02,2.934172813706553029e+02,3.419609798924156507e+02,4.785157189763318684e+02,3.531241062601861813e+02,3.890793986352329057e+02,1.394337886322961708e+02
3.705914873813970871e+02,3.404700675650082076e+02,2.626088069642896130e+02,2.702919325077673420e+02,3.468882821151692610e+02,1.622017365941845810e+02,4.752528662777588693e+02,4.262421175866401200e+02,2.816091630646280919e+02,2.141235266486937405e+02,5.114190639898754398e+02,5.485390323060549917e+02,1.831133390874129532e+02,3.323781594569638287e+02,3.581289677972701497e+02,3.379988112514136560e+02,3.735573465083919018e+02,6.903093003933585123e+02,1.433296999068697346e+02,2.763865532820141198e+02,4.955793444406828598e+02,4.199644395069739744e+02,3.683148083405054081e+02,3.701942615509284451e+02,1.385889050259754924e+02,3.784894681058156607e+02,2.560651181663843658e+02,2.189303530081817541e+02,2.934172813706553029e+02,3.419609798924156507e+02,4.275991149760318990e+02,3.121924804432268843e+02,3.392344394082109602e+02,1.297755429689163122e+02
3.705914873813970871e+02,3.404700675650082076e+02,1.955745220932336395e+02,2.702919325077673420e+02,3.468882821151692610e+02,1.622017365941845810e+02,4.480734222876144486e+02,4.262421175866401200e+02,2.816091630646280919e+02,1.698298895224128557e+02,4.334879134726134566e+02,4.218862571414387617e+02,1.831133390874129532e+02,3.323781594569638287e+02,3.358538205332301345e+02,3.379988112514136560e+02,3.735573465083919018e+02,5.123107726032625351e+02,1.433296999068697346e+02,2.763865532820141198e+02,4.561341210736651988e+02,4.086570240199649788e+02,3.683148083405054081e+02,3.549064145458215194e+02,1.372902659596215926e+02,2.480463679940370127e+02,1.848541093878666572e+02,2.189303530081817541e+02,2.934172813706553029e+02,3.419609798924156507e+02,3.045185093948297776e+02,2.846795743808597763e+02,3.184483344258968032e+02,1.092106204231020712e+02
2.169367278011712301e+02,3.404700675650082076e+02,1.955745220932336395e+02,2.702919325077673420e+02,3.468882821151692610e+02,1.242565890708521295e+02,4.480734222876144486e+02,4.154244502521173104e+02,2.816091630646280919e+02,1.698298895224128557e+02,2.032130030358697184e+02,2.858876983892637895e+02,1.831133390874129532e+02,3.323781594569638287e+02,3.188785554758172225e+02,3.263629811040262325e+02,2.455662550767579262e+02,2.904895051028777289e+02,1.433296999068697346e+02,2.206500809359671962e+02,2.224843192071799081e+02,3.822692924849486644e+02,3.156622895697320814e+02,3.549064145458215194e+02,1.372902659596215926e+02,2.480463679940370127e+02,1.848541093878666572e+02,2.189303530081817541e+02,2.930394507306626792e+02,3.033080462171381555e+02,2.196322806970046031e+02,2.423425739309998619e+02,2.468063115353974695e+02,8.898417082773949005e+01
2.169367278011712301e+02,3.404700675650082076e+02,1.383652319423014205e+02,1.502532234943572576e+02,2.312803016328610966e+02,1.242565890708521295e+02,2.326759508370771528e+02,3.759372018413117189e+02,1.761621964984719000e+02,1.698298895224128557e+02,2.032130030358697184e+02,2.858876983892637895e+02,1.831133390874129532e+02,3.323781594569638287e+02,3.188785554758172225e+02,2.932995133423943912e+02,2.455662550767579262e+02,2.904895051028777289e+02,1.223425633854761116e+02,2.206500809359671962e+02,2.224843192071799081e+02,3.822692924849486644e+02,9.090049805090310997e+01,3.549064145458215194e+02,1.372902659596215926e+02,2.480463679940370127e+02,1.848541093878666572e+02,2.097679529436929045e+02,2.930394507306626792e+02,3.033080462171381555e+02,2.196322806970046031e+02,2.146613250503971528e+02,2.201411808164858996e+02,8.439601140417545366e+01
