1.717804415256674133e+02,1.898206093589843988e+02,1.845519710648752891e+02,2.381929556542625335e+02,1.824529718370591240e+02,2.071406696537958965e+02,1.914336024880182663e+02,1.965546805470631284e+02,2.121596849353298921e+02,2.022084622713531417e+02,2.179716606519892252e+02,1.876704066157615216e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.150457157743369407e+02,1.990779718559267337e+02,1.991384248530011973e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,2.026537223809382056e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,2.258991016337145936e+02,2.011485725638191582e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
1.717804415256674133e+02,1.898206093589843988e+02,1.845519710648752891e+02,2.381929556542625335e+02,1.824529718370591240e+02,2.071406696537958965e+02,1.914336024880182663e+02,1.965546805470631284e+02,2.121596849353298921e+02,2.022084622713531417e+02,2.179716606519892252e+02,1.876704066157615216e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.150457157743369407e+02,1.990779718559267337e+02,1.991384248530011973e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,1.870813027405811795e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,2.258991016337145936e+02,2.011485725638191582e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
1.717804415256674133e+02,1.898206093589843988e+02,1.845519710648752891e+02,2.381929556542625335e+02,1.824529718370591240e+02,2.071406696537958965e+02,1.914336024880182663e+02,1.965546805470631284e+02,2.121596849353298921e+02,2.022084622713531417e+02,2.179716606519892252e+02,1.876704066157615216e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.150457157743369407e+02,1.990779718559267337e+02,1.991384248530011973e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,1.870813027405811795e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,2.258991016337145936e+02,2.011485725638191582e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
1.717804415256674133e+02,1.898206093589843988e+02,1.845519710648752891e+02,2.381929556542625335e+02,1.607872541260987305e+02,2.071406696537958965e+02,1.914336024880182663e+02,1.965546805470631284e+02,2.121596849353298921e+02,1.705747749535287312e+02,2.179716606519892252e+02,1.876704066157615216e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.094433922337838112e+02,1.990779718559267337e+02,1.977905237599508155e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,1.870813027405811795e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,2.258991016337145936e+02,2.011485725638191582e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
1.717804415256674133e+02,1.898206093589843988e+02,1.845519710648752891e+02,2.381929556542625335e+02,1.607872541260987305e+02,2.071406696537958965e+02,1.914336024880182663e+02,1.965546805470631284e+02,2.121596849353298921e+02,1.705747749535287312e+02,2.179716606519892252e+02,1.876704066157615216e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.094433922337838112e+02,1.990779718559267337e+02,1.977905237599508155e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,1.870813027405811795e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,2.258991016337145936e+02,2.011485725638191582e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
1.717804415256674133e+02,1.898206093589843988e+02,1.845519710648752891e+02,2.381929556542625335e+02,1.607872541260987305e+02,2.071406696537958965e+02,1.914336024880182663e+02,1.965546805470631284e+02,2.121596849353298921e+02,1.705747749535287312e+02,2.179716606519892252e+02,1.876704066157615216e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.094433922337838112e+02,1.990779718559267337e+02,1.977905237599508155e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,1.870813027405811795e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,1.648415413925755786e+02,2.011485725638191582e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
1.717804415256674133e+02,1.898206093589843988e+02,1.845519710648752891e+02,2.381929556542625335e+02,1.607872541260987305e+02,1.704624444143680080e+02,1.914336024880182663e+02,1.965546805470631284e+02,2.121596849353298921e+02,1.705747749535287312e+02,2.179716606519892252e+02,1.876704066157615216e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.094433922337838112e+02,1.990779718559267337e+02,1.977905237599508155e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,1.870813027405811795e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,1.648415413925755786e+02,2.011485725638191582e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
1.717804415256674133e+02,1.898206093589843988e+02,1.845519710648752891e+02,2.381929556542625335e+02,1.607872541260987305e+02,1.704624444143680080e+02,1.914336024880182663e+02,1.965546805470631284e+02,2.121596849353298921e+02,1.705747749535287312e+02,2.179716606519892252e+02,1.876704066157615216e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.094433922337838112e+02,1.990779718559267337e+02,1.977905237599508155e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,1.870813027405811795e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,1.648415413925755786e+02,1.864717503361987951e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
1.717804415256674133e+02,1.898206093589843988e+02,1.845519710648752891e+02,1.967477784230053430e+02,1.607872541260987305e+02,1.704624444143680080e+02,1.914336024880182663e+02,1.965546805470631284e+02,1.430204253440106186e+02,1.705747749535287312e+02,2.179716606519892252e+02,1.876704066157615216e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.094433922337838112e+02,1.990779718559267337e+02,1.977905237599508155e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,1.870813027405811795e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,1.648415413925755786e+02,1.864717503361987951e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
1.717804415256674133e+02,1.898206093589843988e+02,1.845519710648752891e+02,1.967477784230053430e+02,1.607872541260987305e+02,1.704624444143680080e+02,1.770774636930837573e+02,1.965546805470631284e+02,1.430204253440106186e+02,1.705747749535287312e+02,2.179716606519892252e+02,1.413077441973247232e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.094433922337838112e+02,1.990779718559267337e+02,1.977905237599508155e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,1.870813027405811795e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,1.648415413925755786e+02,1.864717503361987951e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
1.717804415256674133e+02,1.767228630149718356e+02,1.845519710648752891e+02,1.967477784230053430e+02,1.607872541260987305e+02,1.704624444143680080e+02,1.770774636930837573e+02,1.965546805470631284e+02,1.430204253440106186e+02,1.705747749535287312e+02,2.179716606519892252e+02,1.413077441973247232e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.094433922337838112e+02,1.990779718559267337e+02,1.977905237599508155e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,1.870813027405811795e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,1.648415413925755786e+02,1.864717503361987951e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
1.717804415256674133e+02,1.767228630149718356e+02,1.845519710648752891e+02,1.967477784230053430e+02,1.607872541260987305e+02,1.704624444143680080e+02,1.770774636930837573e+02,1.965546805470631284e+02,1.430204253440106186e+02,1.705747749535287312e+02,2.179716606519892252e+02,1.413077441973247232e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.094433922337838112e+02,1.990779718559267337e+02,1.977905237599508155e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,1.870813027405811795e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,1.648415413925755786e+02,1.864717503361987951e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
1.717804415256674133e+02,1.767228630149718356e+02,1.845519710648752891e+02,1.967477784230053430e+02,1.607872541260987305e+02,1.704624444143680080e+02,1.770774636930837573e+02,1.965546805470631284e+02,1.430204253440106186e+02,1.705747749535287312e+02,2.179716606519892252e+02,1.413077441973247232e+02,2.023238033628325638e+02,1.693572917336808814e+02,2.094433922337838112e+02,1.990779718559267337e+02,1.977905237599508155e+02,1.263782821683308271e+02,1.537705242044345368e+02,1.769145693126340575e+02,1.662641611780926496e+02,1.172944446104864369e+02,1.870813027405811795e+02,1.347807168435102767e+02,1.488833987965405186e+02,1.624136259478934790e+02,1.315288470056780170e+02,1.839683719570567177e+02,1.648415413925755786e+02,1.864717503361987951e+02,1.845405207126252094e+02,6.613905091870398678e+01,6.615020388682846431e+01,1.285176486169145527e+01
